time	V(N001,P001)	V(n003)	V(n004)	I(D1)	I(L1)
4.898610601076928e-004	1.101084e+001	1.811866e+001	1.200000e+001	5.789299e-007	4.710275e-001
4.900010002966699e-004	1.099614e+001	1.811613e+001	1.200000e+001	5.787027e-007	4.780264e-001
4.900018614129142e-004	1.099605e+001	1.811611e+001	1.666605e+000	5.787013e-007	4.780695e-001
4.900018827796459e-004	1.099605e+001	1.811611e+001	1.410204e+000	5.539155e-006	4.780705e-001
4.900019255131094e-004	1.097953e+001	1.811611e+001	8.974027e-001	4.928084e-002	4.780726e-001
4.900019348610546e-004	1.095246e+001	1.811611e+001	7.852274e-001	1.417310e-001	4.780731e-001
4.900019371980409e-004	1.093572e+001	1.811611e+001	7.571836e-001	2.007113e-001	4.780732e-001
4.900019418720134e-004	1.088530e+001	1.811611e+001	7.010959e-001	3.214155e-001	4.780734e-001
4.900019512199586e-004	1.076075e+001	1.811611e+001	5.889205e-001	4.296729e-001	4.780739e-001
4.900019699158487e-004	1.048724e+001	1.811611e+001	3.645698e-001	4.742256e-001	4.780748e-001
4.900020002966700e-004	1.003505e+001	1.811611e+001	0.000000e+000	4.780752e-001	4.780762e-001
4.900021109696613e-004	8.445931e+000	1.811612e+001	0.000000e+000	4.780781e-001	4.780807e-001
4.900022216426525e-004	6.949318e+000	1.811612e+001	0.000000e+000	4.780802e-001	4.780843e-001
4.900023323156438e-004	5.545209e+000	1.811612e+001	0.000000e+000	4.780816e-001	4.780871e-001
4.900024429886349e-004	4.233604e+000	1.811613e+001	0.000000e+000	4.780824e-001	4.780892e-001
4.900025536616262e-004	3.014502e+000	1.811613e+001	0.000000e+000	4.780824e-001	4.780904e-001
4.900026643346174e-004	1.887904e+000	1.811613e+001	0.000000e+000	4.780818e-001	4.780909e-001
4.900027750076087e-004	8.538103e-001	1.811614e+001	0.000000e+000	4.780804e-001	4.780906e-001
4.900035527566295e-004	-4.896893e+000	1.811616e+001	0.000000e+000	4.780654e-001	4.780813e-001
4.900041400729980e-004	-7.040016e+000	1.811618e+001	0.000000e+000	4.780478e-001	4.780659e-001
4.900049403735191e-004	-7.656982e+000	1.811620e+001	0.000000e+000	4.780202e-001	4.780389e-001
4.900081900893273e-004	-7.713691e+000	1.811630e+001	0.000000e+000	4.779057e-001	4.779245e-001
4.900114398051355e-004	-7.759351e+000	1.811639e+001	0.000000e+000	4.777910e-001	4.778098e-001
4.900146895209437e-004	-7.793960e+000	1.811649e+001	0.000000e+000	4.776761e-001	4.776950e-001
4.900179392367518e-004	-7.817520e+000	1.811659e+001	0.000000e+000	4.775611e-001	4.775799e-001
4.900211889525600e-004	-7.830030e+000	1.811668e+001	0.000000e+000	4.774458e-001	4.774647e-001
4.900244386683682e-004	-7.831491e+000	1.811678e+001	0.000000e+000	4.773303e-001	4.773492e-001
4.900276883841764e-004	-7.821901e+000	1.811687e+001	0.000000e+000	4.772147e-001	4.772336e-001
4.908616883840991e-004	-7.824242e+000	1.814031e+001	0.000000e+000	4.474814e-001	4.475003e-001
4.918856883840042e-004	-7.771263e+000	1.816569e+001	0.000000e+000	4.111830e-001	4.112020e-001
4.929096883839093e-004	-7.714708e+000	1.818733e+001	0.000000e+000	3.751397e-001	3.751587e-001
4.939336883838144e-004	-7.654575e+000	1.820528e+001	0.000000e+000	3.393681e-001	3.393871e-001
4.949576883837195e-004	-7.590841e+000	1.821956e+001	0.000000e+000	3.038850e-001	3.039039e-001
4.959816883836246e-004	-7.523453e+000	1.823021e+001	0.000000e+000	2.687071e-001	2.687261e-001
4.970056883835297e-004	-7.452314e+000	1.823727e+001	0.000000e+000	2.338518e-001	2.338707e-001
4.980296883834348e-004	-7.377251e+000	1.824077e+001	0.000000e+000	1.993368e-001	1.993557e-001
4.981031169548566e-004	-7.371710e+000	1.824088e+001	0.000000e+000	1.968753e-001	1.968943e-001
4.981765455262783e-004	-7.366148e+000	1.824098e+001	0.000000e+000	1.944158e-001	1.944347e-001
4.982499740977001e-004	-7.360564e+000	1.824106e+001	0.000000e+000	1.919581e-001	1.919770e-001
4.983234026691219e-004	-7.354957e+000	1.824112e+001	0.000000e+000	1.895022e-001	1.895212e-001
4.983968312405437e-004	-7.349329e+000	1.824116e+001	0.000000e+000	1.870483e-001	1.870673e-001
4.984702598119653e-004	-7.343678e+000	1.824119e+001	0.000000e+000	1.845962e-001	1.846152e-001
4.985436883833871e-004	-7.338005e+000	1.824120e+001	0.000000e+000	1.821460e-001	1.821650e-001
4.990536883833399e-004	-7.297960e+000	1.824075e+001	0.000000e+000	1.651810e-001	1.652000e-001
5.000000003000001e-004	-7.220459e+000	1.823764e+001	0.000000e+000	1.339539e-001	1.339728e-001
5.000000039991259e-004	-7.220459e+000	1.823764e+001	4.438951e-002	1.339535e-001	1.339727e-001
5.000000113973776e-004	-7.220457e+000	1.823764e+001	1.331685e-001	1.339057e-001	1.339725e-001
5.000000261938811e-004	-7.177666e+000	1.823764e+001	3.107266e-001	-9.767757e-001	1.339720e-001
5.000000557868879e-004	-5.772108e+000	1.823761e+001	6.658427e-001	-3.750668e+001	1.339711e-001
5.000000688214744e-004	-4.023539e+000	1.823754e+001	8.222577e-001	-8.285320e+001	1.339708e-001
5.000000838243290e-004	-2.208775e+000	1.823738e+001	1.002292e+000	-1.296106e+002	1.339706e-001
5.000000925140138e-004	-1.925183e+000	1.823726e+001	1.106568e+000	-1.364329e+002	1.339705e-001
5.000001042418424e-004	-1.877031e+000	1.823710e+001	1.247302e+000	-1.359352e+002	1.339704e-001
5.000001104406122e-004	-1.101006e+000	1.823702e+001	1.321687e+000	-1.281645e+002	1.339704e-001
5.000001145926685e-004	1.161702e+000	1.823697e+001	1.371512e+000	-1.055547e+002	1.339704e-001
5.000001175048262e-004	3.990672e+000	1.823694e+001	1.406458e+000	-7.727731e+001	1.339704e-001
5.000001210195598e-004	7.318750e+000	1.823693e+001	1.448635e+000	-4.399781e+001	1.339705e-001
5.000001247443058e-004	9.586790e+000	1.823691e+001	1.493332e+000	-2.131861e+001	1.339707e-001
5.000001290218754e-004	1.089435e+001	1.823691e+001	1.544662e+000	-8.242997e+000	1.339709e-001
5.000001329558000e-004	1.139298e+001	1.823690e+001	1.591870e+000	-3.256740e+000	1.339711e-001
5.000001383143554e-004	1.161768e+001	1.823690e+001	1.656172e+000	-1.009758e+000	1.339713e-001
5.000001449839895e-004	1.169626e+001	1.823690e+001	1.736208e+000	-2.239713e-001	1.339717e-001
5.000001560211600e-004	1.171670e+001	1.823690e+001	1.868654e+000	-1.954891e-002	1.339723e-001
5.000001726888068e-004	1.171885e+001	1.823690e+001	2.068666e+000	1.941864e-003	1.339732e-001
5.000002060241008e-004	1.171862e+001	1.823690e+001	2.468689e+000	-3.439182e-004	1.339750e-001
5.000002726946885e-004	1.171866e+001	1.823690e+001	3.268736e+000	1.063525e-004	1.339785e-001
5.000004060358640e-004	1.171863e+001	1.823690e+001	4.868830e+000	-4.141491e-005	1.339856e-001
5.000006727182149e-004	1.171860e+001	1.823689e+001	8.069018e+000	8.218330e-006	1.339998e-001
5.000010003000000e-004	1.171867e+001	1.823689e+001	1.200000e+001	1.040066e-003	1.340173e-001
5.000010330581785e-004	1.171860e+001	1.823689e+001	1.200000e+001	3.923520e-004	1.340190e-001
5.000010985745356e-004	1.171855e+001	1.823689e+001	1.200000e+001	8.142659e-006	1.340225e-001
5.000012296072496e-004	1.171854e+001	1.823688e+001	1.200000e+001	-2.395976e-006	1.340295e-001
5.000014916726775e-004	1.171851e+001	1.823688e+001	1.200000e+001	1.918466e-006	1.340434e-001
5.000020158035337e-004	1.171845e+001	1.823687e+001	1.200000e+001	-7.572488e-009	1.340714e-001
5.000030158035336e-004	1.171834e+001	1.823685e+001	1.200000e+001	5.952461e-007	1.341246e-001
5.000040158035335e-004	1.171823e+001	1.823683e+001	1.200000e+001	5.844049e-007	1.341779e-001
5.000050158035334e-004	1.171811e+001	1.823681e+001	1.200000e+001	5.950569e-007	1.342312e-001
5.000060158035333e-004	1.171800e+001	1.823680e+001	1.200000e+001	5.845850e-007	1.342844e-001
5.000070158035332e-004	1.171789e+001	1.823678e+001	1.200000e+001	5.948750e-007	1.343377e-001
5.000080158035331e-004	1.171778e+001	1.823676e+001	1.200000e+001	5.847596e-007	1.343909e-001
5.000090158035330e-004	1.171767e+001	1.823674e+001	1.200000e+001	5.946968e-007	1.344442e-001
5.000100158035329e-004	1.171756e+001	1.823672e+001	1.200000e+001	5.849270e-007	1.344975e-001
5.000110158035328e-004	1.171744e+001	1.823670e+001	1.200000e+001	5.945240e-007	1.345507e-001
5.000120158035327e-004	1.171733e+001	1.823669e+001	1.200000e+001	5.850861e-007	1.346040e-001
5.000130158035326e-004	1.171722e+001	1.823667e+001	1.200000e+001	5.943584e-007	1.346572e-001
5.000140158035325e-004	1.171711e+001	1.823665e+001	1.200000e+001	5.852444e-007	1.347105e-001
5.000150158035325e-004	1.171700e+001	1.823663e+001	1.200000e+001	5.941984e-007	1.347638e-001
5.000160158035324e-004	1.171688e+001	1.823661e+001	1.200000e+001	5.853935e-007	1.348170e-001
5.000170158035323e-004	1.171677e+001	1.823660e+001	1.200000e+001	5.940428e-007	1.348703e-001
5.000180158035322e-004	1.171666e+001	1.823658e+001	1.200000e+001	5.855400e-007	1.349235e-001
5.000190158035321e-004	1.171655e+001	1.823656e+001	1.200000e+001	5.938937e-007	1.349768e-001
5.000200158035320e-004	1.171644e+001	1.823654e+001	1.200000e+001	5.856800e-007	1.350300e-001
5.000210158035319e-004	1.171633e+001	1.823652e+001	1.200000e+001	5.937491e-007	1.350833e-001
5.000220158035318e-004	1.171621e+001	1.823650e+001	1.200000e+001	5.858155e-007	1.351366e-001
5.000230158035317e-004	1.171610e+001	1.823649e+001	1.200000e+001	5.936090e-007	1.351898e-001
5.000240158035316e-004	1.171599e+001	1.823647e+001	1.200000e+001	5.859465e-007	1.352431e-001
5.000250158035315e-004	1.171588e+001	1.823645e+001	1.200000e+001	5.934744e-007	1.352963e-001
5.000260158035314e-004	1.171577e+001	1.823643e+001	1.200000e+001	5.860729e-007	1.353496e-001
5.000270158035313e-004	1.171565e+001	1.823641e+001	1.200000e+001	5.933425e-007	1.354028e-001
5.000280158035312e-004	1.171554e+001	1.823639e+001	1.200000e+001	5.861930e-007	1.354561e-001
5.000290158035312e-004	1.171543e+001	1.823638e+001	1.200000e+001	5.932161e-007	1.355093e-001
5.000300158035311e-004	1.171532e+001	1.823636e+001	1.200000e+001	5.863112e-007	1.355626e-001
5.000310158035310e-004	1.171521e+001	1.823634e+001	1.200000e+001	5.930933e-007	1.356158e-001
5.000320158035309e-004	1.171509e+001	1.823632e+001	1.200000e+001	5.864240e-007	1.356691e-001
5.000330158035308e-004	1.171498e+001	1.823630e+001	1.200000e+001	5.929760e-007	1.357223e-001
5.000340158035307e-004	1.171487e+001	1.823628e+001	1.200000e+001	5.865340e-007	1.357756e-001
5.000350158035306e-004	1.171476e+001	1.823627e+001	1.200000e+001	5.928623e-007	1.358288e-001
5.000360158035305e-004	1.171465e+001	1.823625e+001	1.200000e+001	5.866405e-007	1.358821e-001
5.000370158035304e-004	1.171454e+001	1.823623e+001	1.200000e+001	5.927523e-007	1.359353e-001
5.000380158035303e-004	1.171442e+001	1.823621e+001	1.200000e+001	5.867414e-007	1.359886e-001
5.000390158035302e-004	1.171431e+001	1.823619e+001	1.200000e+001	5.926440e-007	1.360418e-001
5.000400158035301e-004	1.171420e+001	1.823618e+001	1.200000e+001	5.868387e-007	1.360951e-001
5.000410158035300e-004	1.171409e+001	1.823616e+001	1.200000e+001	5.925403e-007	1.361483e-001
5.000420158035300e-004	1.171398e+001	1.823614e+001	1.200000e+001	5.869333e-007	1.362015e-001
5.000430158035299e-004	1.171386e+001	1.823612e+001	1.200000e+001	5.924403e-007	1.362548e-001
5.000440158035298e-004	1.171375e+001	1.823610e+001	1.200000e+001	5.870243e-007	1.363080e-001
5.000450158035297e-004	1.171364e+001	1.823608e+001	1.200000e+001	5.923439e-007	1.363613e-001
5.000460158035296e-004	1.171353e+001	1.823607e+001	1.200000e+001	5.871134e-007	1.364145e-001
5.000470158035295e-004	1.171342e+001	1.823605e+001	1.200000e+001	5.922511e-007	1.364678e-001
5.000480158035294e-004	1.171331e+001	1.823603e+001	1.200000e+001	5.871980e-007	1.365210e-001
5.000490158035293e-004	1.171319e+001	1.823601e+001	1.200000e+001	5.921602e-007	1.365743e-001
5.000500158035292e-004	1.171308e+001	1.823599e+001	1.200000e+001	5.872798e-007	1.366275e-001
5.000510158035291e-004	1.171297e+001	1.823598e+001	1.200000e+001	5.920729e-007	1.366807e-001
5.000520158035290e-004	1.171286e+001	1.823596e+001	1.200000e+001	5.873594e-007	1.367340e-001
5.000530158035289e-004	1.171275e+001	1.823594e+001	1.200000e+001	5.919892e-007	1.367872e-001
5.000540158035288e-004	1.171264e+001	1.823592e+001	1.200000e+001	5.874363e-007	1.368404e-001
5.000550158035287e-004	1.171252e+001	1.823590e+001	1.200000e+001	5.919078e-007	1.368937e-001
5.000560158035287e-004	1.171241e+001	1.823588e+001	1.200000e+001	5.875099e-007	1.369469e-001
5.000570158035286e-004	1.171230e+001	1.823586e+001	1.200000e+001	5.918287e-007	1.370002e-001
5.000580158035285e-004	1.171219e+001	1.823585e+001	1.200000e+001	5.875809e-007	1.370534e-001
5.000590158035284e-004	1.171208e+001	1.823583e+001	1.200000e+001	5.917523e-007	1.371066e-001
5.000600158035283e-004	1.171196e+001	1.823581e+001	1.200000e+001	5.876491e-007	1.371599e-001
5.000610158035282e-004	1.171185e+001	1.823579e+001	1.200000e+001	5.916781e-007	1.372131e-001
5.000620158035281e-004	1.171174e+001	1.823577e+001	1.200000e+001	5.877150e-007	1.372663e-001
5.000630158035280e-004	1.171163e+001	1.823576e+001	1.200000e+001	5.916063e-007	1.373196e-001
5.000640158035279e-004	1.171152e+001	1.823574e+001	1.200000e+001	5.877787e-007	1.373728e-001
5.000650158035278e-004	1.171141e+001	1.823572e+001	1.200000e+001	5.915372e-007	1.374260e-001
5.000660158035277e-004	1.171129e+001	1.823570e+001	1.200000e+001	5.878396e-007	1.374793e-001
5.000670158035276e-004	1.171118e+001	1.823568e+001	1.200000e+001	5.914703e-007	1.375325e-001
5.000680158035275e-004	1.171107e+001	1.823566e+001	1.200000e+001	5.878992e-007	1.375857e-001
5.000690158035274e-004	1.171096e+001	1.823565e+001	1.200000e+001	5.914053e-007	1.376390e-001
5.000700158035274e-004	1.171085e+001	1.823563e+001	1.200000e+001	5.879556e-007	1.376922e-001
5.000710158035273e-004	1.171073e+001	1.823561e+001	1.200000e+001	5.913425e-007	1.377454e-001
5.000720158035272e-004	1.171062e+001	1.823559e+001	1.200000e+001	5.880111e-007	1.377987e-001
5.000730158035271e-004	1.171051e+001	1.823557e+001	1.200000e+001	5.912821e-007	1.378519e-001
5.000740158035270e-004	1.171040e+001	1.823556e+001	1.200000e+001	5.880634e-007	1.379051e-001
5.000750158035269e-004	1.171029e+001	1.823554e+001	1.200000e+001	5.912225e-007	1.379583e-001
5.000760158035268e-004	1.171018e+001	1.823552e+001	1.200000e+001	5.881143e-007	1.380116e-001
5.000770158035267e-004	1.171006e+001	1.823550e+001	1.200000e+001	5.911666e-007	1.380648e-001
5.000780158035266e-004	1.170995e+001	1.823548e+001	1.200000e+001	5.881643e-007	1.381180e-001
5.000790158035265e-004	1.170984e+001	1.823546e+001	1.200000e+001	5.911115e-007	1.381713e-001
5.000800158035264e-004	1.170973e+001	1.823545e+001	1.200000e+001	5.882116e-007	1.382245e-001
5.000810158035263e-004	1.170962e+001	1.823543e+001	1.200000e+001	5.910583e-007	1.382777e-001
5.000820158035262e-004	1.170951e+001	1.823541e+001	1.200000e+001	5.882566e-007	1.383309e-001
5.000830158035262e-004	1.170939e+001	1.823539e+001	1.200000e+001	5.910060e-007	1.383842e-001
5.000840158035261e-004	1.170928e+001	1.823537e+001	1.200000e+001	5.883003e-007	1.384374e-001
5.000850158035260e-004	1.170917e+001	1.823536e+001	1.200000e+001	5.909560e-007	1.384906e-001
5.000860158035259e-004	1.170906e+001	1.823534e+001	1.200000e+001	5.883426e-007	1.385438e-001
5.000870158035258e-004	1.170895e+001	1.823532e+001	1.200000e+001	5.909078e-007	1.385971e-001
5.000880158035257e-004	1.170883e+001	1.823530e+001	1.200000e+001	5.883840e-007	1.386503e-001
5.002285872320841e-004	1.169313e+001	1.823274e+001	1.200000e+001	5.887060e-007	1.461266e-001
5.003691586606425e-004	1.167745e+001	1.823018e+001	1.200000e+001	5.889008e-007	1.535930e-001
5.005097300892009e-004	1.166180e+001	1.822761e+001	1.200000e+001	5.889682e-007	1.610493e-001
5.006503015177593e-004	1.164616e+001	1.822505e+001	1.200000e+001	5.889083e-007	1.684957e-001
5.007908729463176e-004	1.163054e+001	1.822249e+001	1.200000e+001	5.887211e-007	1.759320e-001
5.009314443748761e-004	1.161495e+001	1.821993e+001	1.200000e+001	5.884065e-007	1.833584e-001
5.010720158034345e-004	1.159937e+001	1.821737e+001	1.200000e+001	5.879646e-007	1.907748e-001
5.010730158034344e-004	1.159926e+001	1.821735e+001	1.200000e+001	5.879629e-007	1.908275e-001
5.020970158033395e-004	1.148644e+001	1.819870e+001	1.200000e+001	5.862383e-007	2.445528e-001
